X,Y,Set
1.491257594505156,1.4912575909060553,mvnormal_1
-0.16667349277172666,-0.16667349797333145,mvnormal_1
-2.3831447709957803,-2.3831447787321043,mvnormal_1
0.9128222300189538,0.9128222208693636,mvnormal_1
1.315907408621079,1.3159074124019636,mvnormal_1
0.06824161234171046,0.06824159830755203,mvnormal_1
0.7447548186637204,0.7447548254331595,mvnormal_1
0.09845252170812445,0.09845252714274018,mvnormal_1
-1.1266359265294197,-1.1266359176835945,mvnormal_1
1.1474686506179892,1.1474686542042158,mvnormal_1
0.4980324585947982,0.4980324427898117,mvnormal_1
-0.9494208065671906,-0.9494208072843312,mvnormal_1
1.2254355222882982,1.225435515372038,mvnormal_1
1.0002153410628791,1.0002153537162506,mvnormal_1
-1.1880297910542479,-1.1880297936503559,mvnormal_1
-0.9208588224754545,-0.9208588250861837,mvnormal_1
-0.8568306145689987,-0.8568306092363839,mvnormal_1
1.0342428445759686,1.034242838992961,mvnormal_1
0.8034096613497563,0.803409666997926,mvnormal_1
0.45553250358893,0.4555325034457564,mvnormal_1
0.3539939056223035,0.3539939168846645,mvnormal_1
0.6436183937268339,0.6436184119389472,mvnormal_1
-0.6252314575884933,-0.6252314444658817,mvnormal_1
1.1043833396420955,1.104383339214806,mvnormal_1
0.7395630027108054,0.7395629900718212,mvnormal_1
1.2928569108171688,1.2928569086297286,mvnormal_1
0.03928281344351136,0.03928282301147985,mvnormal_1
-0.5232766612343303,-0.5232766598291773,mvnormal_1
-0.7717905478409659,-0.771790554586369,mvnormal_1
-2.1632359438068747,-2.1632359547545055,mvnormal_1
0.3691818369620545,0.36918183892283274,mvnormal_1
-1.0996595932034485,-1.099659598570778,mvnormal_1
-0.640131532719915,-0.6401315194752693,mvnormal_1
0.024326121376293832,0.024326127421577446,mvnormal_1
-0.279924599445218,-0.2799245986412585,mvnormal_1
-0.9101789067934094,-0.9101789093917747,mvnormal_1
-0.7863279640192187,-0.7863279601987339,mvnormal_1
0.944446254238872,0.944446257597629,mvnormal_1
0.01702041541427514,0.017020412308606053,mvnormal_1
-2.259308950863919,-2.2593089505177857,mvnormal_1
0.9559449990757919,0.9559450019097623,mvnormal_1
0.4635959766180253,0.4635959726741632,mvnormal_1
1.5407970147037178,1.5407970141855323,mvnormal_1
-0.1565065370144668,-0.1565065389162844,mvnormal_1
0.5973160679909427,0.5973160699397828,mvnormal_1
1.424060906962116,1.4240609110029474,mvnormal_1
0.5428614777206713,0.5428614743127643,mvnormal_1
1.156182435021348,1.1561824286224776,mvnormal_1
-1.4944845529690942,-1.4944845360136436,mvnormal_1
-0.42625872800579095,-0.42625873355041105,mvnormal_1
0.637437023925183,0.6374370271792752,mvnormal_1
0.1328805763673385,0.13288057880657278,mvnormal_1
0.3090129621829664,0.3090129759112781,mvnormal_1
-1.1523315603614894,-1.1523315692047509,mvnormal_1
0.8133642531983902,0.8133642652100157,mvnormal_1
-0.5210648788109266,-0.5210648740945907,mvnormal_1
-0.1419531646286049,-0.14195316201295446,mvnormal_1
-0.6915387482248074,-0.6915387539155659,mvnormal_1
0.7255973727979494,0.7255973841292193,mvnormal_1
1.5829383998349211,1.5829383948352431,mvnormal_1
1.188859255708338,1.18885925985972,mvnormal_1
0.5963140382352163,0.5963140386658,mvnormal_1
1.9362798066196594,1.936279805073355,mvnormal_1
-0.5238910234720687,-0.5238910241963426,mvnormal_1
0.31088617209737895,0.31088617129956453,mvnormal_1
-0.39904635699542,-0.3990463342848405,mvnormal_1
-1.9559123066530484,-1.9559123098483404,mvnormal_1
0.6524085807858514,0.6524085839881888,mvnormal_1
-0.4937417778246979,-0.4937417768736791,mvnormal_1
2.0306844762367264,2.0306844593262627,mvnormal_1
0.11054066141064005,0.1105406530543052,mvnormal_1
0.692049854076699,0.6920498414920835,mvnormal_1
-0.2863436863987298,-0.2863436913858294,mvnormal_1
1.04525337110726,1.0452533611866497,mvnormal_1
-0.6898181592030134,-0.6898181698665635,mvnormal_1
0.6280875576715088,0.6280875616116491,mvnormal_1
-2.303916702025289,-2.303916693342595,mvnormal_1
0.13594970533451523,0.13594969602212645,mvnormal_1
-0.09772496532734022,-0.09772497010237101,mvnormal_1
0.39944903077845734,0.39944902774729313,mvnormal_1
1.3065268585262724,1.306526844944361,mvnormal_1
0.11816404234286657,0.11816404791427298,mvnormal_1
-0.666383083918815,-0.6663830801450138,mvnormal_1
1.334258465887206,1.334258476918301,mvnormal_1
-0.6937731533436735,-0.6937731520365916,mvnormal_1
0.13370156408239184,0.13370155525448651,mvnormal_1
1.126825805764217,1.1268258117492702,mvnormal_1
0.38487980956769713,0.3848798087948539,mvnormal_1
0.04217145011561837,0.04217145246553951,mvnormal_1
0.06162640165617339,0.06162640253512143,mvnormal_1
0.7196043852221403,0.7196043918814455,mvnormal_1
-0.274516361372726,-0.27451635407515307,mvnormal_1
1.1573552579118456,1.1573552604698618,mvnormal_1
0.15766702540633776,0.15766700692129407,mvnormal_1
0.7047002797194044,0.7047002719930632,mvnormal_1
-0.7471883390740144,-0.7471883293352494,mvnormal_1
-0.7732529822512412,-0.7732529725539584,mvnormal_1
2.6591722404799527,2.6591722355135294,mvnormal_1
1.7558905852845441,1.7558905815908952,mvnormal_1
0.6840109045339884,0.6840108909404449,mvnormal_1
-1.068509401172873,-1.0685093974591453,mvnormal_1
0.6878376060563689,0.6878376160009959,mvnormal_1
0.4409226311443818,0.44092263344080107,mvnormal_1
0.3646935450334738,0.36469354374989704,mvnormal_1
-0.5785214962968516,-0.5785214991609053,mvnormal_1
0.7641439180178977,0.7641439297949886,mvnormal_1
-1.3645318509261446,-1.3645318452787982,mvnormal_1
0.6522935978004628,0.6522936020695755,mvnormal_1
1.843069548199083,1.8430695521142144,mvnormal_1
0.47965581654865563,0.4796558114672398,mvnormal_1
-0.6984571490918923,-0.6984571491227799,mvnormal_1
-0.9318483727219606,-0.9318483755066469,mvnormal_1
0.015682112261643982,0.015682110943465558,mvnormal_1
0.19065349196427384,0.19065349519852492,mvnormal_1
0.26773353227414076,0.2677335415137922,mvnormal_1
-0.2804417093836825,-0.2804417012489095,mvnormal_1
-0.8416312650953065,-0.8416312630519666,mvnormal_1
-0.049494979627558,-0.04949498367262349,mvnormal_1
-0.6433144714954933,-0.6433144586303626,mvnormal_1
0.20690367976878773,0.2069036725591558,mvnormal_1
1.698105821018381,1.6981058178461284,mvnormal_1
2.2555642252144628,2.2555642335899164,mvnormal_1
-0.03863055862534612,-0.03863054505503009,mvnormal_1
0.9855107316561784,0.9855107437121231,mvnormal_1
-1.6481349315349572,-1.6481349328801624,mvnormal_1
-0.5672902787646463,-0.5672902769406926,mvnormal_1
0.35343174213684975,0.35343175537754845,mvnormal_1
0.29183735962913415,0.29183736586659154,mvnormal_1
-0.8579239196188978,-0.8579239289657751,mvnormal_1
-1.4665787120825096,-1.466578719065846,mvnormal_1
0.5986539323527753,0.598653941493197,mvnormal_1
-0.7666631801858715,-0.7666631831043008,mvnormal_1
1.7685384521329244,1.7685384492211376,mvnormal_1
-0.814519822246534,-0.814519822729199,mvnormal_1
0.18505366770157755,0.18505367431710554,mvnormal_1
1.4465347028410476,1.4465346962857284,mvnormal_1
0.30911444381553466,0.309114445727883,mvnormal_1
-1.7327211841157257,-1.7327211897225412,mvnormal_1
-0.37082500069928104,-0.37082500186292316,mvnormal_1
-1.5199948537231107,-1.5199948678084352,mvnormal_1
-0.929505109094999,-0.9295051138640574,mvnormal_1
2.0946030717128545,2.0946030706994354,mvnormal_1
0.13010695457849408,0.13010695380891393,mvnormal_1
-0.9430460985430004,-0.9430460761020355,mvnormal_1
0.5693120545755918,0.5693120523647786,mvnormal_1
0.4668455402497541,0.46684555185577103,mvnormal_1
-0.8689634857628531,-0.8689634880307379,mvnormal_1
0.9711045717338341,0.9711045691551353,mvnormal_1
-0.8215857120281197,-0.8215857120714721,mvnormal_1
-0.8005648031104786,-0.8005648037515152,mvnormal_1
0.39522897790589084,0.395228987402818,mvnormal_1
0.08593076776734901,0.08593076617587646,mvnormal_1
-0.8758327620587595,-0.8758327611159026,mvnormal_1
-0.45741561017160676,-0.457415602270375,mvnormal_1
0.7826291553754205,0.7826291562796299,mvnormal_1
1.0546284673443793,1.0546284606256486,mvnormal_1
-0.4631303281755568,-0.46313033046165747,mvnormal_1
-0.3389041169386615,-0.3389041334932276,mvnormal_1
0.46886417895068494,0.46886419698290643,mvnormal_1
-0.19930019710371452,-0.19930019668921592,mvnormal_1
0.5175190385015577,0.517519046519249,mvnormal_1
0.43918952254482846,0.4391895210594675,mvnormal_1
0.5028167105228608,0.5028166907622158,mvnormal_1
0.9605043783848971,0.9605043848813991,mvnormal_1
2.2886200410444957,2.2886200389845617,mvnormal_1
2.0164066255903976,2.016406630009123,mvnormal_1
0.2756705316538313,0.27567053746728265,mvnormal_1
-1.7388726733819204,-1.7388726815271018,mvnormal_1
-1.3191368799155654,-1.319136872687586,mvnormal_1
-1.1285940624831725,-1.1285940665459646,mvnormal_1
-0.7714059444607285,-0.7714059528929628,mvnormal_1
0.9087632442212397,0.9087632476968668,mvnormal_1
-0.8625960222046697,-0.8625960004522327,mvnormal_1
-1.5133280803078262,-1.5133280848385846,mvnormal_1
0.04570396156333479,0.04570395975713493,mvnormal_1
1.0299352818757666,1.0299352847421868,mvnormal_1
-1.1002843329042613,-1.1002843435364864,mvnormal_1
-2.6962240528663424,-2.6962240522608174,mvnormal_1
0.6585529646989334,0.6585529689110742,mvnormal_1
1.018041874968507,1.0180418756062228,mvnormal_1
-0.3827324301525092,-0.3827324298720272,mvnormal_1
-1.096346846625041,-1.0963468447065563,mvnormal_1
0.34745065011794973,0.34745065487917687,mvnormal_1
1.632634519813626,1.6326345326553648,mvnormal_1
1.1791579359677506,1.1791579253076252,mvnormal_1
-0.8952602672586973,-0.8952602785211627,mvnormal_1
1.332211646531903,1.3322116626571008,mvnormal_1
0.6600563208541581,0.6600563194140078,mvnormal_1
-0.4986902706178062,-0.4986902792018489,mvnormal_1
-0.28427966367002916,-0.2842796779444001,mvnormal_1
0.2226056772087598,0.22260568468788122,mvnormal_1
1.681218211853608,1.6812182191352594,mvnormal_1
-0.2421179646249205,-0.24211795734532557,mvnormal_1
-0.936742457751,-0.9367424693195145,mvnormal_1
2.369586908765372,2.3695869016878346,mvnormal_1
2.239604060306096,2.239604057017378,mvnormal_1
-1.2248705639280386,-1.224870564459281,mvnormal_1
1.2796891708065774,1.2796891756019018,mvnormal_1
0.2616454449645083,0.26164544645729315,mvnormal_1
0.2028968403166368,0.20289684121669738,mvnormal_1
-0.21348005385994165,-0.2134800439603962,mvnormal_1
0.2420198360883327,0.24201982365210636,mvnormal_1
0.38464542132476537,0.38464542496027027,mvnormal_1
-1.0781973141955044,-1.0781972932329715,mvnormal_1
-1.181378603876279,-1.181378598700293,mvnormal_1
-0.16392857205809783,-0.16392857284707546,mvnormal_1
-0.9424681203163414,-0.9424681181244463,mvnormal_1
0.6780257868798416,0.6780257762490592,mvnormal_1
2.36417381722446,2.3641738170579005,mvnormal_1
1.3479254195100594,1.3479254257481816,mvnormal_1
-2.01125668164578,-2.011256681280494,mvnormal_1
-0.19506970444785934,-0.19506968985490306,mvnormal_1
0.7290446595997063,0.7290446579896852,mvnormal_1
-0.35475769058672896,-0.35475769563970727,mvnormal_1
-0.008627896759204723,-0.008627901075947924,mvnormal_1
-0.45378192012947577,-0.45378190514189237,mvnormal_1
-0.03700571876516754,-0.03700572505513153,mvnormal_1
-0.5898798222247212,-0.5898798192443179,mvnormal_1
0.8056265029592666,0.8056265121194692,mvnormal_1
0.1310540161819966,0.13105400690082808,mvnormal_1
1.9518040987789835,1.9518041041842211,mvnormal_1
1.1398024586416062,1.139802452211942,mvnormal_1
0.5543096246437814,0.5543096284988205,mvnormal_1
0.21694957176077898,0.21694956811251906,mvnormal_1
0.3923889856740085,0.3923890106252651,mvnormal_1
-0.5433118895893978,-0.5433118931856417,mvnormal_1
0.21954102389148814,0.21954103277093842,mvnormal_1
-0.3517801091281806,-0.35178011223453604,mvnormal_1
0.47003288181324054,0.47003288358850914,mvnormal_1
0.9301565017929011,0.9301565032557416,mvnormal_1
1.5504293467926311,1.5504293433743312,mvnormal_1
0.9443684917994573,0.9443684898491307,mvnormal_1
1.4059629138512895,1.4059629186845093,mvnormal_1
0.11048939826445027,0.11048941186740542,mvnormal_1
-0.11514787469290964,-0.1151478715872747,mvnormal_1
1.7423561924717363,1.7423562031467252,mvnormal_1
-0.6051200804143733,-0.6051200877499602,mvnormal_1
0.13190864143768896,0.13190863812224518,mvnormal_1
-0.22384356196292365,-0.2238435646628978,mvnormal_1
-1.285984013252279,-1.2859840009083072,mvnormal_1
-0.6764607339261597,-0.6764607307970868,mvnormal_1
0.2242589330137618,0.22425893548951895,mvnormal_1
0.3751471116393373,0.37514712168323056,mvnormal_1
-0.18333919241417207,-0.18333920610103047,mvnormal_1
0.056133020443084616,0.056133020454429625,mvnormal_1
0.6872990366755408,0.6872990376377863,mvnormal_1
-0.46616642755037696,-0.46616642451768464,mvnormal_1
0.45380404270359087,0.45380403940041136,mvnormal_1
0.918004770853158,0.9180047687849331,mvnormal_1
-0.820321791691686,-0.8203218028311577,mvnormal_1
0.09038201287800844,0.0903820016758852,mvnormal_1
-1.0344098905615562,-1.0344098824014802,mvnormal_1
1.2179385103441576,1.2179385128421445,mvnormal_1
-1.0289354928909094,-1.0289354922987992,mvnormal_1
0.6006575640150768,0.6006575513005004,mvnormal_1
-0.28690449750745417,-0.28690447849923867,mvnormal_1
-0.31716062416283697,-0.3171606284225406,mvnormal_1
-0.22560865262928587,-0.22560865631292176,mvnormal_1
0.06727560352342676,0.06727561432253672,mvnormal_1
0.3707039993476376,0.37070400709326934,mvnormal_1
0.9327409056214196,0.9327409159673362,mvnormal_1
-0.45248909223870803,-0.4524890930405848,mvnormal_1
0.4481653600213128,0.4481653653401034,mvnormal_1
0.023423109441347147,0.023423100601557195,mvnormal_1
2.004215717042432,2.0042157139553987,mvnormal_1
0.5457119662993687,0.5457119817361962,mvnormal_1
1.9457030794256096,1.9457030869023084,mvnormal_1
-0.21950955418323678,-0.2195095574028538,mvnormal_1
0.9389815768430448,0.9389815685125259,mvnormal_1
-1.4229834948939142,-1.4229834981382983,mvnormal_1
0.5914026724132249,0.5914026632029968,mvnormal_1
-0.7553956921108289,-0.7553956992158479,mvnormal_1
0.6564636633624745,0.6564636865805885,mvnormal_1
-2.1167910280811073,-2.116791014886244,mvnormal_1
0.03576808161068057,0.035768062109761696,mvnormal_1
-0.33057675238668854,-0.3305767601620595,mvnormal_1
1.502396562101191,1.502396576662235,mvnormal_1
0.5327027964467737,0.5327027875123355,mvnormal_1
0.346249444392838,0.346249450901782,mvnormal_1
-0.19796728551384873,-0.19796729437608623,mvnormal_1
1.4449401941155338,1.4449402040312098,mvnormal_1
0.7886692589925116,0.788669250026221,mvnormal_1
-0.23482151721639302,-0.23482153468107084,mvnormal_1
-0.9364457259748501,-0.9364457256873818,mvnormal_1
-1.2650778372225697,-1.2650778389549624,mvnormal_1
0.7049213552923154,0.7049213497225746,mvnormal_1
0.6963266526717473,0.6963266550504185,mvnormal_1
-1.3277826963727866,-1.3277826955431797,mvnormal_1
0.8031413854399108,0.8031413892433461,mvnormal_1
-1.0217905878516307,-1.0217905833257157,mvnormal_1
0.3868708447607177,0.3868708489405755,mvnormal_1
-0.1839254959191022,-0.1839254927615177,mvnormal_1
1.6018360453390443,1.60183605260603,mvnormal_1
0.932789046598514,0.9327890364143627,mvnormal_1
-0.812674039703893,-0.812674044514192,mvnormal_1
0.5053583139232958,0.5053583206055242,mvnormal_1
0.5075175973493306,0.5075176059653836,mvnormal_1
-2.4972004007828326,-2.497200382391182,mvnormal_1
-0.5640085403347562,-0.5640085298128621,mvnormal_1
0.10434348744828223,0.10434349554110309,mvnormal_1
1.1776289578129011,1.1776289671523608,mvnormal_1
-1.7549861542867196,-1.754986153197398,mvnormal_1
0.7657021967543393,0.7657021922018336,mvnormal_1
-0.010349311617365756,-0.010349317515232952,mvnormal_1
1.824256657181255,1.8242566546944052,mvnormal_1
-0.7726948439075393,-0.7726948302972244,mvnormal_1
-0.4481952774765177,-0.44819529137010733,mvnormal_1
0.014857706718811049,0.014857699990594388,mvnormal_1
-0.6705704532085344,-0.6705704474132855,mvnormal_1
-0.03976674100419892,-0.039766728168791426,mvnormal_1
0.45130303819066436,0.451303036014388,mvnormal_1
-0.7231004936369981,-0.7231004938385983,mvnormal_1
-0.7199837346601721,-0.7199837256261589,mvnormal_1
0.1016972746338313,0.10169727447591193,mvnormal_1
-1.849591247556767,-1.8495912458025063,mvnormal_1
0.499016638081628,0.4990166379067379,mvnormal_1
0.9191134456593768,0.9191134440805109,mvnormal_1
0.36505520920978785,0.36505522388272754,mvnormal_1
0.05858654983334753,0.058586552434374176,mvnormal_1
1.6324233017930325,1.6324233023429344,mvnormal_1
-1.4893559599394555,-1.4893559642095053,mvnormal_1
-0.6119271982253236,-0.6119271872369921,mvnormal_1
-0.47689836831424,-0.476898369530205,mvnormal_1
-0.5290452366035354,-0.5290452400653279,mvnormal_1
1.3597807253342549,1.3597807256733727,mvnormal_1
0.7578708602200444,0.757870860630288,mvnormal_1
0.8974009322771175,0.8974009215265437,mvnormal_1
0.8589723847626808,0.8589723921260041,mvnormal_1
-0.07458641095486565,-0.07458640213224142,mvnormal_1
0.4246632990337051,0.42466330583202644,mvnormal_1
-1.4111720606713138,-1.4111720671079098,mvnormal_1
0.05746951686314602,0.05746952006764328,mvnormal_1
-0.9409176129155804,-0.9409176162346465,mvnormal_1
-0.4980524047901284,-0.49805240457558514,mvnormal_1
1.6882300273108226,1.6882300282320422,mvnormal_1
0.5324899218509234,0.5324899165672122,mvnormal_1
-1.01184243568886,-1.0118424302995184,mvnormal_1
-0.4683852271676741,-0.4683852413864293,mvnormal_1
0.6677127274589522,0.6677127136821659,mvnormal_1
0.85258584726468,0.8525858470766142,mvnormal_1
0.011145611888935562,0.011145611794746942,mvnormal_1
0.837678039486726,0.8376780443291647,mvnormal_1
0.6677202876984909,0.667720285020308,mvnormal_1
-0.33003510539384745,-0.3300351236267759,mvnormal_1
-1.3709890083792096,-1.3709890042030335,mvnormal_1
-0.3248696117124405,-0.3248696198799317,mvnormal_1
-0.030601824623738318,-0.030601824053297304,mvnormal_1
-0.051574939217915054,-0.05157494632186304,mvnormal_1
0.8483205214714374,0.8483205241390278,mvnormal_1
-0.4704331435709352,-0.47043314612202863,mvnormal_1
-0.2395827613709302,-0.2395827583418525,mvnormal_1
-0.972535780403175,-0.972535797881899,mvnormal_1
-0.406415494467371,-0.40641549288504153,mvnormal_1
-0.755740291102587,-0.7557402866864984,mvnormal_1
0.7496903448372666,0.7496903445685268,mvnormal_1
2.5827966282438846,2.582796637696005,mvnormal_1
0.3479618503779754,0.3479618614637163,mvnormal_1
1.0326431001034055,1.0326431036808539,mvnormal_1
1.6429652918675226,1.6429652951936962,mvnormal_1
0.5352701646368929,0.5352701644287962,mvnormal_1
-1.154184029787519,-1.1541840312005196,mvnormal_1
-0.021062020934743016,-0.021062021749384235,mvnormal_1
-0.22739277928523155,-0.22739277095702543,mvnormal_1
0.11477532603530406,0.11477532350629231,mvnormal_1
1.3707599860883848,1.3707599789977365,mvnormal_1
-1.0813760370440213,-1.0813760318723584,mvnormal_1
0.24133778785643295,0.2413377950497762,mvnormal_1
-0.6993804879341052,-0.6993804792415291,mvnormal_1
0.2224770067251717,0.22247701376066895,mvnormal_1
-0.050954284359643554,-0.05095426966293545,mvnormal_1
-1.3264616463162866,-1.3264616384151005,mvnormal_1
-0.05989468398667462,-0.05989468224587749,mvnormal_1
0.7621145082865513,0.7621145155584452,mvnormal_1
-0.9363985457052466,-0.9363985413996727,mvnormal_1
-0.2711701879198808,-0.2711701813547411,mvnormal_1
0.6471814337818722,0.6471814299136492,mvnormal_1
-0.9304084968291335,-0.9304084953930993,mvnormal_1
1.4219198798231643,1.4219198634577097,mvnormal_1
0.8565493019205629,0.8565493145478563,mvnormal_1
-2.5944245894228866,-2.594424586113418,mvnormal_1
1.4617326854623471,1.4617326910604693,mvnormal_1
-0.3675448952428388,-0.36754489680169933,mvnormal_1
0.8517292047186441,0.8517291897885361,mvnormal_1
0.5215796731414312,0.5215796828453152,mvnormal_1
-0.9606933930174179,-0.9606934039039018,mvnormal_1
0.8174930918769401,0.8174931033555131,mvnormal_1
-1.0304382758005193,-1.0304382590306904,mvnormal_1
1.226621663358839,1.2266216554343923,mvnormal_1
0.05535254694142122,0.055352549103357934,mvnormal_1
-0.35281660712007357,-0.3528166058686832,mvnormal_1
1.2986867273893197,1.298686716936861,mvnormal_1
-1.325014052045866,-1.3250140537277648,mvnormal_1
-0.045134005849962064,-0.04513402501405849,mvnormal_1
0.276432843952727,0.27643284607894747,mvnormal_1
-0.3644812432146343,-0.36448125526637687,mvnormal_1
-1.592770755476481,-1.5927707533584867,mvnormal_1
-0.3083312516033538,-0.30833124031533676,mvnormal_1
0.31197610447476243,0.3119761113576635,mvnormal_1
1.006831759185964,1.006831745412004,mvnormal_1
0.7922866596289271,0.792286663983363,mvnormal_1
-0.3658487826015512,-0.3658487932321653,mvnormal_1
-0.4811151150877612,-0.4811151376899097,mvnormal_1
0.07466797931073546,0.07466797719156369,mvnormal_1
-0.2756006681067412,-0.27560067986137154,mvnormal_1
-0.5072389515856398,-0.5072389506335908,mvnormal_1
0.9474885959080099,0.9474885939057494,mvnormal_1
-1.4013448329726987,-1.4013448296112208,mvnormal_1
-0.528943617408472,-0.5289436194246926,mvnormal_1
-0.8635196616772233,-0.8635196550854062,mvnormal_1
-2.346647035765429,-2.3466470252876945,mvnormal_1
0.3655510938280414,0.36555108614403325,mvnormal_1
-0.29673316909486436,-0.2967331758933624,mvnormal_1
0.496102333676195,0.49610233428892986,mvnormal_1
-0.01223197721183762,-0.012231990065797156,mvnormal_1
-0.6904290211202394,-0.6904290276458587,mvnormal_1
0.6579260965049017,0.6579260885686888,mvnormal_1
-0.22558165787949075,-0.22558166925811635,mvnormal_1
-2.0140601561748426,-2.014060153662094,mvnormal_1
0.406303126906324,0.40630313398380125,mvnormal_1
0.1435795101517166,0.14357951328092453,mvnormal_1
-0.3595044001630907,-0.35950439897892966,mvnormal_1
0.3615992851416805,0.36159927642155915,mvnormal_1
0.9378802329252668,0.9378802293776368,mvnormal_1
0.4059417301551703,0.40594172422179664,mvnormal_1
-1.3852615479635844,-1.3852615454808768,mvnormal_1
-0.4410329065408965,-0.44103290800540634,mvnormal_1
0.7994224005292538,0.7994223985569395,mvnormal_1
-0.2891205035878795,-0.2891205069697449,mvnormal_1
0.198398897205815,0.19839889643427655,mvnormal_1
1.1476109433764619,1.147610946309809,mvnormal_1
-0.5559626760546275,-0.5559626833649686,mvnormal_1
0.4223148245541323,0.42231482369640927,mvnormal_1
-0.22805332429889624,-0.22805332594923822,mvnormal_1
-0.5407735927464165,-0.5407735778543641,mvnormal_1
0.04932407112654645,0.049324069168598744,mvnormal_1
1.0003303558095962,1.000330342097815,mvnormal_1
-0.16155926083516714,-0.16155927364116882,mvnormal_1
0.7905230181171853,0.7905230255489694,mvnormal_1
-0.22425222784083254,-0.2242522140905313,mvnormal_1
-0.21496559022792744,-0.21496559102425966,mvnormal_1
-1.0156652786709521,-1.0156652844132505,mvnormal_1
0.41747734539018266,0.4174773543798854,mvnormal_1
-1.7123052245874428,-1.7123052180991507,mvnormal_1
1.0455245526263848,1.045524561512547,mvnormal_1
-1.1173053176618462,-1.1173053134114832,mvnormal_1
0.7537044667445165,0.7537044656166854,mvnormal_1
0.20694470778011784,0.20694471333446426,mvnormal_1
-0.7539914626154279,-0.7539914713415315,mvnormal_1
-0.98531750579891,-0.9853175120808241,mvnormal_1
-0.40262553840327175,-0.40262552385679873,mvnormal_1
-1.6692508051401576,-1.6692508076137802,mvnormal_1
-0.6081564230342587,-0.6081564321670244,mvnormal_1
-1.4333525011684225,-1.4333525045955613,mvnormal_1
-0.43554616174980615,-0.43554615684150116,mvnormal_1
